surface_id,spot,risk_free_rate,dividend_yield,generation_seed,noise_level,split,log_moneyness,strike,maturity_days,maturity_years,option_type,generated_price,normalized_price,mask,data_status,kappa_slow,theta_slow,sigma_slow,rho_slow,v0_slow,kappa_fast,theta_fast,sigma_fast,rho_fast,v0_fast
surface_000000,103.93121121322197,0.05556766994147524,0.007919580617779514,42,0.0,train,-0.3,76.9941349642749,7,0.019178082191780823,call,27.003299641173385,0.25981896415865174,True,GENUINE_CANONICAL_DOUBLE_HESTON_SYNTHETIC_DATA,1.269590097252079,0.0643414198827331,0.1254402631496063,-0.22314445233495697,0.02361532957406367,5.241577156767361,0.054216507938544545,0.5000143988529318,-0.26320033027662504,0.0973042182443311
surface_000000,103.93121121322197,0.05556766994147524,0.007919580617779514,42,0.0,train,-0.2,85.09167882490802,7,0.019178082191780823,call,18.914420164498082,0.1819897982877719,True,GENUINE_CANONICAL_DOUBLE_HESTON_SYNTHETIC_DATA,1.269590097252079,0.0643414198827331,0.1254402631496063,-0.22314445233495697,0.02361532957406367,5.241577156767361,0.054216507938544545,0.5000143988529318,-0.26320033027662504,0.0973042182443311
surface_000000,103.93121121322197,0.05556766994147524,0.007919580617779514,42,0.0,train,-0.1,94.04084880752173,7,0.019178082191780823,call,10.010040506614942,0.09631409458010319,True,GENUINE_CANONICAL_DOUBLE_HESTON_SYNTHETIC_DATA,1.269590097252079,0.0643414198827331,0.1254402631496063,-0.22314445233495697,0.02361532957406367,5.241577156767361,0.054216507938544545,0.5000143988529318,-0.26320033027662504,0.0973042182443311
surface_000000,103.93121121322197,0.05556766994147524,0.007919580617779514,42,0.0,train,-0.05,98.86242623001529,7,0.019178082191780823,call,5.5272105320548235,0.05318143094392862,True,GENUINE_CANONICAL_DOUBLE_HESTON_SYNTHETIC_DATA,1.269590097252079,0.0643414198827331,0.1254402631496063,-0.22314445233495697,0.02361532957406367,5.241577156767361,0.054216507938544545,0.5000143988529318,-0.26320033027662504,0.0973042182443311
surface_000000,103.93121121322197,0.05556766994147524,0.007919580617779514,42,0.0,train,0.0,103.93121121322197,7,0.019178082191780823,call,2.0271842916201734,0.019505057893160378,True,GENUINE_CANONICAL_DOUBLE_HESTON_SYNTHETIC_DATA,1.269590097252079,0.0643414198827331,0.1254402631496063,-0.22314445233495697,0.02361532957406367,5.241577156767361,0.054216507938544545,0.5000143988529318,-0.26320033027662504,0.0973042182443311
surface_000000,103.93121121322197,0.05556766994147524,0.007919580617779514,42,0.0,train,0.05,109.25987835981199,7,0.019178082191780823,call,0.3900376318312446,0.003752844090607737,True,GENUINE_CANONICAL_DOUBLE_HESTON_SYNTHETIC_DATA,1.269590097252079,0.0643414198827331,0.1254402631496063,-0.22314445233495697,0.02361532957406367,5.241577156767361,0.054216507938544545,0.5000143988529318,-0.26320033027662504,0.0973042182443311
surface_000000,103.93121121322197,0.05556766994147524,0.007919580617779514,42,0.0,train,0.1,114.86175211323058,7,0.019178082191780823,call,0.03214744027294869,0.00030931459277421506,True,GENUINE_CANONICAL_DOUBLE_HESTON_SYNTHETIC_DATA,1.269590097252079,0.0643414198827331,0.1254402631496063,-0.22314445233495697,0.02361532957406367,5.241577156767361,0.054216507938544545,0.5000143988529318,-0.26320033027662504,0.0973042182443311
surface_000000,103.93121121322197,0.05556766994147524,0.007919580617779514,42,0.0,train,0.2,126.94186803475648,7,0.019178082191780823,call,1.128124564219726e-05,1.085453109850997e-07,True,GENUINE_CANONICAL_DOUBLE_HESTON_SYNTHETIC_DATA,1.269590097252079,0.0643414198827331,0.1254402631496063,-0.22314445233495697,0.02361532957406367,5.241577156767361,0.054216507938544545,0.5000143988529318,-0.26320033027662504,0.0973042182443311
surface_000000,103.93121121322197,0.05556766994147524,0.007919580617779514,42,0.0,train,0.3,140.29246083820954,7,0.019178082191780823,call,7.056247295732729e-11,6.789343849035258e-13,True,GENUINE_CANONICAL_DOUBLE_HESTON_SYNTHETIC_DATA,1.269590097252079,0.0643414198827331,0.1254402631496063,-0.22314445233495697,0.02361532957406367,5.241577156767361,0.054216507938544545,0.5000143988529318,-0.26320033027662504,0.0973042182443311
surface_000000,103.93121121322197,0.05556766994147524,0.007919580617779514,42,0.0,train,-0.3,76.9941349642749,14,0.038356164383561646,call,27.06946703666408,0.26045561021250124,True,GENUINE_CANONICAL_DOUBLE_HESTON_SYNTHETIC_DATA,1.269590097252079,0.0643414198827331,0.1254402631496063,-0.22314445233495697,0.02361532957406367,5.241577156767361,0.054216507938544545,0.5000143988529318,-0.26320033027662504,0.0973042182443311
surface_000000,103.93121121322197,0.05556766994147524,0.007919580617779514,42,0.0,train,-0.2,85.09167882490802,14,0.038356164383561646,call,18.99355684124906,0.18275123150717912,True,GENUINE_CANONICAL_DOUBLE_HESTON_SYNTHETIC_DATA,1.269590097252079,0.0643414198827331,0.1254402631496063,-0.22314445233495697,0.02361532957406367,5.241577156767361,0.054216507938544545,0.5000143988529318,-0.26320033027662504,0.0973042182443311
surface_000000,103.93121121322197,0.05556766994147524,0.007919580617779514,42,0.0,train,-0.1,94.04084880752173,14,0.038356164383561646,call,10.267826429455113,0.09879444595704717,True,GENUINE_CANONICAL_DOUBLE_HESTON_SYNTHETIC_DATA,1.269590097252079,0.0643414198827331,0.1254402631496063,-0.22314445233495697,0.02361532957406367,5.241577156767361,0.054216507938544545,0.5000143988529318,-0.26320033027662504,0.0973042182443311
surface_000000,103.93121121322197,0.05556766994147524,0.007919580617779514,42,0.0,train,-0.05,98.86242623001529,14,0.038356164383561646,call,6.128182790920562,0.05896383501533699,True,GENUINE_CANONICAL_DOUBLE_HESTON_SYNTHETIC_DATA,1.269590097252079,0.0643414198827331,0.1254402631496063,-0.22314445233495697,0.02361532957406367,5.241577156767361,0.054216507938544545,0.5000143988529318,-0.26320033027662504,0.0973042182443311
