symbol,trade_date,split,v0,heston_spot_vol,realized_vol_20d,calibration_rows,holdout_rows,total_clean_rows,expiry_count,optimizer_evaluations,calibration_iv_rmse,holdout_iv_rmse,overfit_gap_iv_rmse
ADANIGREEN,2026-06-12,test,0.08442493339317171,0.29055968989722525,0.4067195533685341,13,6,19,1,7,0.005846748090499627,0.003830038517020447,-0.0020167095734791797
ADANIGREEN,2026-06-16,test,0.08825415166136438,0.2970760031732021,0.3916037041933707,10,5,15,1,6,0.01307081131730694,0.005496320025121071,-0.007574491292185868
ADANIGREEN,2026-06-19,test,0.08263744202229059,0.28746728861261867,0.40055690015444023,15,7,22,1,9,0.051088906395707304,0.02216499050197852,-0.028923915893728783
ADANIGREEN,2026-06-22,test,0.10065480139217392,0.31726140860838076,0.4109050145441686,19,9,28,2,6,0.05515234113103374,0.04791467324337381,-0.007237667887659928
ADANIGREEN,2026-07-01,test,0.06357946776045267,0.25214969315954494,0.3983511148172843,10,5,15,1,7,0.006504465612162863,0.003460370063077636,-0.003044095549085227
ADANIGREEN,2026-07-02,test,0.06622487025562884,0.25734193256371735,0.3938973368830684,12,6,18,1,7,0.008940102283535846,0.011412662446404572,0.002472560162868726
ADANIGREEN,2026-07-03,test,0.07568290118769842,0.27510525474388603,0.3932377458906527,12,6,18,1,6,0.005224257537550026,0.005426852442912591,0.00020259490536256568
ADANIGREEN,2026-07-06,test,0.09359396989764707,0.3059313156537707,0.30989013776917124,12,6,18,1,6,0.004096764547949756,0.005538873782168872,0.001442109234219116
ADANIGREEN,2026-07-08,test,0.16479707768588006,0.40595206328565453,0.2895193557384543,13,7,20,1,7,0.012737756497259993,0.01319740371179733,0.00045964721453733634
ADANIGREEN,2026-07-10,test,0.1343755666847595,0.36657273041616106,0.2793982615264247,13,7,20,1,6,0.013997368052313695,0.015874158759123017,0.0018767907068093226
ADANIGREEN,2026-07-14,test,0.20934920206510702,0.457546939739637,0.2975063022586871,14,7,21,1,7,0.013740944048230464,0.004380954152230442,-0.009359989896000023
ADANIGREEN,2026-07-20,test,0.2827101754123943,0.5317049702724193,0.31722625183118547,13,6,19,1,4,0.009844631195125481,0.007422864628798487,-0.0024217665663269945
ADANIGREEN,2026-07-23,test,0.02887991457056428,0.16994091493976451,0.39573278068769746,12,6,18,1,6,0.02254178166118989,0.0231841024553122,0.0006423207941223079
ADANIGREEN,2026-07-24,test,0.03281945980392564,0.1811614191927344,0.39935772965908,11,6,17,1,6,0.007467726367719655,0.008172532396648882,0.0007048060289292267
ADANIGREEN,2026-07-27,test,0.054888427011348696,0.23428279281959377,0.39803813382568226,11,6,17,1,6,0.006000398406166733,0.00901057371489781,0.0030101753087310775
ADANIGREEN,2026-07-29,test,0.04344039737057792,0.20842360080033623,0.3817669753921199,10,5,15,1,6,0.008071523693063918,0.00524192839769536,-0.0028295952953685576
ADANIGREEN,2026-07-30,test,0.03839572825085168,0.195948279530216,0.3756222924510851,7,4,11,1,6,0.0025096824153314073,0.002203802711448525,-0.0003058797038828823
ADANIGREEN,2026-07-31,test,0.032412988158385656,0.1800360746028019,0.3848509567649141,9,5,14,1,6,0.003040867826998345,0.01982593359385909,0.016785065766860747
ADANIGREEN,2026-08-03,test,0.05460370406050245,0.2336743547343235,0.38829187101208923,10,5,15,1,9,0.01557786067614272,0.011795408992188984,-0.0037824516839537366
ADANIPOWER,2026-06-29,validation,0.11016405063134979,0.3319097025266809,0.3364653055144687,9,4,13,1,6,0.01077549596559179,0.0076050732875865635,-0.0031704226780052266
ADANIPOWER,2026-06-30,validation,0.06990564707225437,0.2643967607068104,0.29923292853786065,9,4,13,1,5,0.008817108291418905,0.006001502416020801,-0.0028156058753981044
ADANIPOWER,2026-07-01,validation,0.08941711048363682,0.2990269393944914,0.2979180794296868,9,4,13,1,6,0.006060849923022608,0.0076544882199499195,0.0015936382969273114
ADANIPOWER,2026-07-02,validation,0.10090219835034167,0.3176510638268691,0.2958811147039165,9,5,14,1,6,0.009921279388452588,0.008675420421673557,-0.0012458589667790308
ADANIPOWER,2026-07-06,validation,0.11389452410158563,0.3374826278515468,0.29345399833673225,10,5,15,1,6,0.012613143425660526,0.009126291683756596,-0.00348685174190393
ADANIPOWER,2026-07-10,validation,0.15207385309983013,0.3899664768923479,0.2531746304066531,10,5,15,1,6,0.008625119336883274,0.011873293648620633,0.0032481743117373594
ADANIPOWER,2026-07-13,validation,0.20566234331568217,0.45350010288387166,0.2241814052616156,9,5,14,1,6,0.007281790201807715,0.011254412402354438,0.003972622200546723
ADANIPOWER,2026-07-14,validation,0.20162528004262245,0.4490270370953429,0.2830255802825712,12,6,18,1,6,0.007608375818268902,0.003775042552458334,-0.003833333265810568
ADANIPOWER,2026-07-16,test,0.27301244290635507,0.5225059261925696,0.3055155550874584,9,4,13,1,5,0.02140089174281374,0.02009671210106767,-0.0013041796417460685
ADANIPOWER,2026-07-17,test,0.215692906451395,0.464427503978172,0.25356946367981564,11,5,16,1,6,0.02901785852209128,0.012915661879119552,-0.01610219664297173
ADANIPOWER,2026-07-20,test,0.04947911596748186,0.22243901628869397,0.2724102884352852,7,4,11,1,6,0.004215110754189931,0.02661330481398968,0.022398194059799748
ADANIPOWER,2026-07-21,test,0.18173046672486537,0.4262985652390416,0.2697150502860181,18,9,27,2,7,0.08921698286290798,0.08301378528007174,-0.006203197582836245
ADANIPOWER,2026-07-22,test,0.016469451536816653,0.12833336096594936,0.27298775974691447,6,3,9,1,7,0.007762512235233492,0.00403943115496472,-0.0037230810802687713
ADANIPOWER,2026-07-23,test,0.005333673387358079,0.07303200248766345,0.28024970587453885,10,5,15,1,7,0.020043254862799616,0.020878993773195954,0.0008357389103963372
ADANIPOWER,2026-07-24,test,0.00533368563340782,0.07303208632791357,0.28276708935807454,7,4,11,1,6,0.018862710548559144,0.016445253448674584,-0.0024174570998845603
ADANIPOWER,2026-07-27,test,0.005333680048442924,0.0730320480915257,0.28228829556447543,7,4,11,1,6,0.033375038191013666,0.029214681401017326,-0.00416035678999634
ADANIPOWER,2026-07-28,test,0.005333676162307463,0.07303202148583499,0.29239504543040656,9,5,14,1,6,0.03797820266983606,0.03492405310482133,-0.0030541495650147285
ADANIPOWER,2026-07-29,test,0.005333678359449112,0.07303203652815052,0.2876179452677418,7,4,11,1,6,0.030815785891398866,0.03087970278594899,6.391689455012214e-05
ADANIPOWER,2026-08-03,test,0.0053340261561266155,0.07303441761338701,0.2919591741704836,8,4,12,1,7,0.018263450084881904,0.012473543317810542,-0.005789906767071362
CESC,2025-06-10,validation,0.010771908948058219,0.10378780731886679,0.337913842755168,6,3,9,1,6,0.004220051269664945,0.01070285799212652,0.006482806722461575
CESC,2025-07-01,validation,0.005333673379831076,0.07303200243613121,0.3115248310730668,9,4,13,1,6,0.08647862925503207,0.08951925992370581,0.003040630668673744
CESC,2025-07-02,validation,0.005333673379845997,0.07303200243623337,0.27248014333303333,8,4,12,1,6,0.08496389157129774,0.09066181130939346,0.005697919738095719
CESC,2025-07-15,validation,0.02071679422226526,0.14393329782321135,0.2252773743075978,7,4,11,1,7,0.016983647054610352,0.01800984998059084,0.001026202925980487
CESC,2025-07-16,validation,0.012204776136455087,0.11047522861010557,0.22728091112946275,9,4,13,1,6,0.010838246362533065,0.01118658068112873,0.00034833431859566423
CESC,2025-08-01,test,0.005333673379883992,0.07303200243649349,0.2459400661932457,11,5,16,1,6,0.07253233196696664,0.07780734670083078,0.0052750147338641445
CESC,2025-08-04,test,0.0053336733799381865,0.07303200243686453,0.24085273758574044,11,6,17,1,6,0.06379277274809075,0.06319650400794403,-0.0005962687401467187
CESC,2025-08-06,test,0.005333673398515949,0.07303200256405372,0.2443317475673503,10,5,15,1,6,0.03953793665962989,0.04242229381092089,0.0028843571512910046
CESC,2025-08-07,test,0.005333673621588668,0.07303200409127952,0.26752177906151503,13,6,19,1,6,0.03245033892406459,0.03182046608445911,-0.000629872839605479
CESC,2025-08-11,test,0.017991022438086687,0.13413061707934804,0.23340123397438076,12,6,18,1,6,0.008741641706806223,0.012944090914037688,0.004202449207231465
CESC,2025-08-13,test,0.005333673385699163,0.07303200247630598,0.24125929221510475,10,5,15,1,6,0.018328146799675035,0.024908709631731814,0.006580562832056779
CESC,2025-08-14,test,0.005333673404923881,0.07303200260792443,0.24152595096032617,9,4,13,1,7,0.014584103261376092,0.012426518206286498,-0.0021575850550895944
CESC,2025-08-18,test,0.030104700610757065,0.1735070621351104,0.24585175796751713,9,5,14,1,5,0.030294383095308977,0.02886745745686237,-0.0014269256384466071
CESC,2025-08-19,test,0.03649214218296865,0.1910291657914274,0.24602331855240817,7,3,10,1,6,0.02698722133746264,0.011479885566433383,-0.015507335771029257
JSWENERGY,2026-01-30,validation,0.012101507621245308,0.11000685261039563,0.4200592063075183,9,4,13,1,6,0.0028016579417950347,0.0016533454649068741,-0.0011483124768881605
JSWENERGY,2026-02-02,validation,0.007235893441257718,0.08506405493072687,0.3924303012376777,9,5,14,1,8,0.006302624795614504,0.006006603637905459,-0.0002960211577090451
JSWENERGY,2026-02-04,validation,0.006656712797110794,0.08158868056973831,0.39856045254428374,13,6,19,1,9,0.015363962256678642,0.007064381833353774,-0.008299580423324869
JSWENERGY,2026-02-06,validation,0.005333673381147655,0.07303200244514493,0.4025376543675134,11,6,17,1,6,0.016634045495382516,0.014459630721624558,-0.0021744147737579583
JSWENERGY,2026-02-09,validation,0.00934310697616997,0.09665974847975743,0.3992891935420826,11,6,17,1,6,0.008784089798338945,0.012821638951197456,0.00403754915285851
JSWENERGY,2026-02-12,validation,0.00742916342695623,0.08619259496590313,0.3888952765014485,8,4,12,1,8,0.006614738704787135,0.0038687775933982536,-0.0027459611113888815
JSWENERGY,2026-02-17,validation,0.041901669096782355,0.20469897189967115,0.40535725606327155,11,6,17,1,5,0.028298409791566528,0.02759723810599543,-0.0007011716855710969
JSWENERGY,2026-02-20,validation,0.00533367337992768,0.0730320024367926,0.40277755049289454,8,4,12,1,5,0.10958466538542855,0.11166055002091504,0.002075884635486497
JSWENERGY,2026-02-25,validation,0.005333673380078141,0.07303200243782271,0.23729960008511602,8,4,12,1,5,0.09371897813470592,0.09444865561077967,0.0007296774760737479
JSWENERGY,2026-02-27,validation,0.0053336733847540825,0.07303200246983567,0.2444221830198257,7,3,10,1,5,0.07586848473213652,0.07305951983105717,-0.002808964901079347
JSWENERGY,2026-03-02,validation,0.005333673379917812,0.07303200243672504,0.23935689352330222,8,4,12,1,6,0.04468201906890819,0.042861471149817684,-0.0018205479190905038
JSWENERGY,2026-03-04,validation,0.006016566622434164,0.07756653029776545,0.257740285637203,7,4,11,1,9,0.013839008763306772,0.022300277266559504,0.008461268503252732
JSWENERGY,2026-03-09,validation,0.028785021718101496,0.16966149155922652,0.27600996740398925,8,4,12,1,6,0.01652141123763179,0.01952768377195088,0.0030062725343190898
JSWENERGY,2026-03-11,validation,0.04635884796192761,0.21531104932614956,0.2795275897739888,8,4,12,1,6,0.018731013025297002,0.01880961859343378,7.860556813677963e-05
JSWENERGY,2026-03-13,validation,0.08713270763470696,0.29518249886249515,0.35236159727295896,11,5,16,1,6,0.007021626750575009,0.004598012746997709,-0.0024236140035773
JSWENERGY,2026-03-18,validation,0.07616879174140566,0.2759869412515847,0.33856751790627615,9,5,14,1,5,0.017965950395417273,0.01755509830768522,-0.000410852087732054
JSWENERGY,2026-03-25,validation,0.0053336735144609996,0.0730320033578499,0.3709836625148404,7,4,11,1,7,0.022166560814504858,0.023362408940902604,0.0011958481263977458
